"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","expDiff"
"ENSG00000276122.1",3.36576997571756,2.81748665997282,0.389021064815996,7.24250410785715,4.40475093221205e-13,1.92802601750792e-12,"up"
"ENSG00000276123.1",0.026368282521888,0.0538975705682101,3.97939965492657,0.0135441461632244,0.989193665280805,NA,"no_change"
"ENSG00000276124.1",0.163227458892733,-0.027330631253514,0.504239325292598,-0.0542017051876204,0.956774462140301,NA,"no_change"
"ENSG00000276127.1",4.21440020369553,-0.041706932410909,0.193399329090145,-0.215651898106994,0.829259098638026,0.867713590690668,"no_change"
"ENSG00000276128.2",3.03464621454835,-1.37068796097681,0.27563274477885,-4.97287781274523,6.59662414423941e-07,1.83926945036235e-06,"down"
"ENSG00000276136.1",33.8554414304382,-0.400721240777149,0.111914695352759,-3.58059537680965,0.000342812177704768,0.000720215461671767,"down"
"ENSG00000276137.1",0.253296217204014,0.190226219847835,0.991933727293106,0.191773114083886,0.847919931904954,0.882159664775669,"no_change"
"ENSG00000276141.4",118.38115307128,-1.43642369736138,0.0838745616553888,-17.1258563861489,9.51982020620006e-66,3.23341964496194e-64,"down"
"ENSG00000276147.1",0.205388063656837,0.0043874119181857,0.447657404279453,0.00980082508687118,0.992180198170295,0.994177890994834,"no_change"
"ENSG00000276148.1",31.2926121642634,-0.240303155535199,0.0880490427326318,-2.72919668490774,0.00634888245108853,0.0112541555237558,"down"
"ENSG00000276156.1",0.511047342142465,0.624931851989081,1.0926195071661,0.571957436134334,0.567350810938087,0.648657965309902,"no_change"
"ENSG00000276160.1",0.482702229841779,-0.792976253806496,0.3060143076364,-2.59130450445701,0.00956128483389755,0.0165095586456532,"down"
"ENSG00000276162.1",0.546845939654677,0.740899884349119,1.06021224287887,0.698822230478397,0.484663133888948,0.571252454243931,"no_change"
"ENSG00000276166.1",1.63038790619011,-0.0622502194646794,0.179776273965954,-0.346264933027083,0.729143619783105,0.787559051446589,"no_change"
"ENSG00000276168.1",4661.40992339637,3.44921628772758,0.216710678920355,15.9162266710227,4.88991456613108e-57,1.27569651515847e-55,"up"
"ENSG00000276169.1",0.228729140246063,-0.00446207798909408,0.38922819604349,-0.0114639125182892,0.990853321540415,0.993043939382014,"no_change"
"ENSG00000276170.4",17.403701968572,-0.579979673637749,0.140115372453411,-4.13930080249114,3.48365933520163e-05,8.16814373238115e-05,"down"
"ENSG00000276172.1",0.128157779309017,-0.219505192719308,0.657540194374387,-0.333827794250896,0.738509508618644,NA,"no_change"
"ENSG00000276174.1",5.69981263809346,0.642529359235607,0.156912716558701,4.0948201861972,4.22496162555351e-05,9.82976106641433e-05,"up"
"ENSG00000276178.1",0.191605425834835,0.0121582618175849,0.40616976125202,0.0299339413650759,0.976119736675965,0.982212306184678,"no_change"
"ENSG00000276179.1",0.208316551442984,0.33170570942435,1.91665639700839,0.173064775690673,0.862600512044339,0.893735334780494,"no_change"
"ENSG00000276180.1",855.259813404183,2.02578471301594,0.109705679989064,18.4656319820257,3.9042693669191e-76,1.83717341176147e-74,"up"
"ENSG00000276188.1",4.18825656986222,-0.614123032168897,0.123974354408572,-4.95362960427267,7.2841802324659e-07,2.02194631670793e-06,"down"
"ENSG00000276203.5",0.28820841713994,-0.560742096603909,0.395615441772738,-1.41739183407818,0.156368398824189,0.214280540545494,"no_change"
"ENSG00000276205.1",0.15033154556306,-0.931170919946604,1.05676971920725,-0.881148374165317,0.378237517549929,NA,"no_change"
"ENSG00000276210.2",0.688309717766766,1.88927742925346,0.462029348428109,4.08908532689765,4.33077534907747e-05,0.00010064694652937,"up"
"ENSG00000276213.1",0.65521606199607,1.44707164770044,0.528115267813836,2.74006781453352,0.0061426508792275,0.01090885809338,"up"
"ENSG00000276214.1",0.637441615781061,0.955303317464976,0.902763481081148,1.05819889426731,0.289964775282047,0.369178755771211,"no_change"
"ENSG00000276216.1",3.69576836923609,1.51722174939911,0.209572693055898,7.23959656802442,4.50021360211209e-13,1.96887032749835e-12,"up"
"ENSG00000276221.1",0.479149371567604,0.155322058437949,0.420354188262622,0.369502821132615,0.711752970761595,0.77351966024163,"no_change"
"ENSG00000276223.1",41.5551330178122,0.957829148504397,0.166929525516151,5.73792530436278,9.58433666741124e-09,3.1170539445761e-08,"up"
"ENSG00000276231.5",138.204523638472,0.664694962512807,0.083993300670362,7.91366641396142,2.49917391928618e-15,1.24740736830391e-14,"up"
"ENSG00000276234.5",1029.28432667539,-0.0216111646364123,0.0545402674165119,-0.39624236660544,0.69192623961782,0.757112130604925,"no_change"
"ENSG00000276240.2",0.393387468362733,0.512677025472687,0.319068909722397,1.60679091522498,0.108100241806296,0.153616486269011,"no_change"
"ENSG00000276241.1",1.09536971458047,1.17809814999127,0.317655092777014,3.70873370765779,0.000208298349230792,0.000449346961907831,"up"
"ENSG00000276248.1",64.9579430232149,0.204167047679561,0.107877579502467,1.89258091089161,0.0584136243154254,0.0877622822498442,"no_change"
"ENSG00000276250.1",5.6590855991628,0.285835718780565,0.134118759034201,2.13121356653527,0.0330715518584002,0.0522401587661498,"no_change"
"ENSG00000276251.1",3.07155768221603,-0.320895271266261,0.185716937013124,-1.72787294700852,0.0840110054646767,0.122210201601329,"no_change"
"ENSG00000276255.2",7.02484972320807,1.28112274468863,0.197646925013979,6.48187541798598,9.05894299451843e-11,3.39886671313633e-10,"up"
"ENSG00000276261.1",15.8163327425367,-0.0621815531912724,0.0968479975019787,-0.642053060415647,0.520838731904339,0.605935747433367,"no_change"
"ENSG00000276269.1",0.305454370622138,-1.26981332073864,0.353384996587204,-3.5932858865028,0.000326533983244411,0.00068791047820574,"down"
"ENSG00000276272.1",5.91083314456087,2.16742757306937,0.173417274976815,12.4983371660012,7.62290922303717e-36,9.68409819025408e-35,"up"
"ENSG00000276281.1",0.599327355756517,1.33947573396769,0.50425450400283,2.656348576631,0.00789919170868609,0.0138097862607275,"up"
"ENSG00000276282.1",2.48260714463373,0.188144786582423,0.194005487226239,0.969791057316944,0.332150651269944,0.415227809524002,"no_change"
"ENSG00000276289.4",8.39779333029676,-3.04267859819998,0.214442897516819,-14.1887590283159,1.07545028615486e-45,1.95861143005571e-44,"down"
"ENSG00000276290.1",0.517918055209794,0.509957487921584,0.245825768917838,2.07446717309781,0.0380359444125667,0.0593489321108737,"no_change"
"ENSG00000276291.5",242.870382990585,-0.650481862726037,0.0517968818309842,-12.5583208821062,3.57846396687178e-36,4.61391080606095e-35,"down"
"ENSG00000276292.1",3.74395409679931,0.0463636697862522,0.121678592626333,0.381033908968951,0.703178087384747,0.766308094877981,"no_change"
"ENSG00000276293.4",6977.77615172896,-0.0994326030920051,0.0726813482070013,-1.36806217200064,0.17129261615052,0.232339354804089,"no_change"
"ENSG00000276294.1",0.117975714996328,-0.170385446625809,0.768911956039686,-0.221592921383856,0.824630793429838,NA,"no_change"
"ENSG00000276298.1",1.67004260214054,1.19065579954384,0.258626417796033,4.60376712360011,4.14916408067858e-06,1.07491358249232e-05,"up"
"ENSG00000276302.1",2.36054916505296,0.278560336597558,0.163658624363911,1.70208162069206,0.088740068769589,0.128444741041212,"no_change"
"ENSG00000276308.1",0.832764318612523,-2.21687201889388,0.27170897892267,-8.15899433166991,3.37825498384604e-16,1.76306171703398e-15,"down"
"ENSG00000276309.1",0.251087606751214,-0.267206759283104,0.577647717326786,-0.462577365525951,0.643667335845282,0.716254927006349,"no_change"
"ENSG00000276316.1",0.167818437982765,0.424762478756055,1.11630131863481,0.380508803192604,0.703567763120222,NA,"no_change"
"ENSG00000276317.1",25.2335150151845,-0.333731853027524,0.115048406257829,-2.9007950990613,0.00372217180045436,0.00682142400367462,"down"
"ENSG00000276318.1",0.139813749632955,0.337746027160739,0.979360031091735,0.344864009596388,0.730196608782278,NA,"no_change"
"ENSG00000276326.1",0.659632191886757,0.780710198063637,0.593222188908877,1.31605022984661,0.188157184135159,0.252395894633431,"no_change"
"ENSG00000276334.1",98.2721990370288,0.0844271318325509,0.0884215955888235,0.954824794444476,0.339666306515245,0.423115816726989,"no_change"
"ENSG00000276337.1",18.0489139635069,0.497032267039175,0.149388377123743,3.32711471005182,0.00087750243210868,0.00175152362255192,"up"
"ENSG00000276359.1",2.05636958476942,2.61546069946917,0.481491239842624,5.43200059117179,5.57257380699905e-08,1.70116209996967e-07,"up"
"ENSG00000276362.1",0.127503121993742,-0.0472881785996063,0.930138682341937,-0.0508399225807301,0.959453078375059,NA,"no_change"
"ENSG00000276365.1",17.5665535788804,-3.60830530537146,0.183656296972166,-19.6470546605778,6.12664155529824e-86,3.79065248120716e-84,"down"
"ENSG00000276368.2",6.42353131796259,4.32758191554553,0.294754479077168,14.6819886472787,8.40876783830657e-49,1.70805428339337e-47,"up"
"ENSG00000276375.1",0.934342832369662,0.76432622792234,0.363587419994215,2.10218006974637,0.035537504980141,0.0557812974567437,"no_change"
"ENSG00000276380.2",1.05208150788311,0.442712071038043,0.225934323273196,1.95947240164445,0.0500574888813655,0.0763070460607064,"no_change"
"ENSG00000276384.1",3.86083083032131,0.0492618553785657,0.136378458966085,0.361214342441106,0.71793922122004,0.778610244789522,"no_change"
"ENSG00000276386.1",14.9070295048542,-2.83461829486086,0.175882331428153,-16.1165608383966,1.95173059593124e-58,5.30956537936493e-57,"down"
"ENSG00000276390.1",18.3535991816146,0.480594026817742,0.0937099165411105,5.12852902400042,2.920148827956e-07,8.39448823306118e-07,"up"
"ENSG00000276393.1",1.08535704500083,1.28892701088114,0.462255194870943,2.78834510716747,0.00529780745865435,0.00949837939047223,"up"
"ENSG00000276396.1",0.968200334513511,0.980988075906592,0.46278994611805,2.11972642045331,0.0340291235557521,0.0536158650332121,"no_change"
"ENSG00000276397.2",5.27540446172317,3.47521978779786,0.278000009718577,12.5007901665754,7.39129411161586e-36,9.39246186234616e-35,"up"
"ENSG00000276399.1",0.640552348281459,1.62781101639976,0.748009749665945,2.17618957122781,0.0295410884018418,0.0470513717553164,"up"
"ENSG00000276403.1",0.256216602639292,-0.465097737987926,0.494857745230094,-0.939861490440388,0.347288612754464,0.431296529008683,"no_change"
"ENSG00000276404.1",3.39352515056405,1.70396245074281,0.180376266874492,9.44671092416194,3.49644753058859e-21,2.33189876457391e-20,"up"
"ENSG00000276405.1",5.38324158438001,0.75711706633305,0.217719415835181,3.47748988499128,0.000506132147015568,0.0010403726475311,"up"
"ENSG00000276406.1",1.99574860238723,0.211642539764507,0.173842755679491,1.21743663655853,0.223438130874877,0.293631309474921,"no_change"
"ENSG00000276407.5",0.960696954394621,1.20469819704405,0.300107073126404,4.01422793702911,5.96406911228483e-05,0.00013653245215298,"up"
"ENSG00000276408.1",4.38341709680493,0.176330542337237,0.146924401081885,1.20014470733805,0.230083145028682,0.301550260352041,"no_change"
"ENSG00000276409.5",32.8445864934701,-3.36448473506439,0.19102194455407,-17.6130797062012,1.95512076755605e-69,7.50337002033142e-68,"down"
"ENSG00000276410.4",3.93696378098396,3.56073549547683,0.353085817669866,10.0846177254452,6.4616204969418e-24,4.94393874419252e-23,"up"
"ENSG00000276412.2",2.06376331886257,-1.45603357549609,0.210748213504124,-6.90887742907298,4.88503795992921e-12,2.00327853771158e-11,"down"
"ENSG00000276413.1",0.475448336623798,-0.353339519428005,0.332310517619436,-1.06328118038278,0.287654457110235,0.366716581800749,"no_change"
"ENSG00000276417.1",5.54366115788634,-0.718552333107466,0.151143887482751,-4.75409455899742,1.99337731424811e-06,5.32105762201783e-06,"down"
"ENSG00000276422.2",0.222618645614324,-0.599680084357928,0.654249451802648,-0.916592413957145,0.359356261046352,0.444078985479277,"no_change"
"ENSG00000276427.1",0.31230633442613,0.673455025884964,0.8100287403028,0.831396458393831,0.405749699134643,0.492242977606774,"no_change"
"ENSG00000276430.3",0.123619741025107,0.168136674920087,0.941422544521396,0.178598521884309,0.858252955193939,NA,"no_change"
"ENSG00000276434.1",10.9834972410409,0.886206867845856,0.156930894832826,5.64711536749923,1.63162344601043e-08,5.20475715708126e-08,"up"
"ENSG00000276436.1",1.69609970779499,0.734458314622188,0.165112309333824,4.44823476569067,8.65788725616432e-06,2.1702784999917e-05,"up"
"ENSG00000276445.1",15.5638553141816,0.725888033984285,0.115864598142979,6.26496829591147,3.72901269116253e-10,1.34488259995964e-09,"up"
"ENSG00000276449.1",60.3728717652122,0.543590538032636,0.0945694061808203,5.74805912382774,9.02736752715156e-09,2.93988208429215e-08,"up"
"ENSG00000276454.1",1.13583087385903,-0.620422414259585,0.184340645326403,-3.36563004410142,0.000763690592931171,0.00153539603027066,"down"
"ENSG00000276460.1",0.130511068675802,0.355063313260992,0.632138702657823,0.561685768911365,0.574330132042088,NA,"no_change"
"ENSG00000276462.2",1.79857879028192,0.0063769086712973,0.257385983446445,0.0247756641053617,0.980233902329636,0.985485808791252,"no_change"
"ENSG00000276467.1",0.153949603737975,0.360697365924402,0.978990173525987,0.368438188327564,0.712546526851818,NA,"no_change"
"ENSG00000276471.1",0.143800193553067,-0.265205235779995,0.65752871374566,-0.403336356627279,0.686700799284628,NA,"no_change"
"ENSG00000276473.1",0.636451254418144,0.687705974519063,0.280250194382246,2.45390008037272,0.0141316242175749,0.02376901711185,"up"
"ENSG00000276474.1",0.186684594664338,-1.18172959405758,0.566799997145933,-2.08491460834168,0.03707705239937,0.0579633572610767,"no_change"
"ENSG00000276475.1",0.286828138040106,0.520799443982558,0.607361674086839,0.857478280574048,0.391180613195019,0.477096547020084,"no_change"
"ENSG00000276476.3",10.3698614872075,-1.27562094238059,0.181158473314544,-7.04146440981395,1.90229808934381e-12,8.01478954822918e-12,"down"
"ENSG00000276486.1",0.813655940188676,1.10373924153086,0.682233433868677,1.61783223562058,0.105698757279418,0.150488761802294,"no_change"
"ENSG00000276488.1",22.9388450920863,0.0886646903872679,0.0936758462716322,0.946505357743624,0.34389089085431,0.427645294088885,"no_change"
"ENSG00000276489.1",0.100721022052258,0.0704048894549212,0.662296967522997,0.106304109647726,0.915341071041346,NA,"no_change"
"ENSG00000276493.1",0.312134826806977,0.228002096157191,0.290112296416854,0.785909797596381,0.431920334202627,0.519117626786937,"no_change"
"ENSG00000276505.1",3.09604565882356,-0.952763273298701,0.128765733572808,-7.3991988929258,1.37008513716191e-13,6.16201846807052e-13,"down"
"ENSG00000276508.1",0.575789188412913,0.924968904841121,0.407171131222202,2.27169569233617,0.0231048965528424,0.0374847698051766,"up"
"ENSG00000276509.1",7.43883071999046,1.4789238601646,0.163424750498047,9.04957086155855,1.43531302346064e-19,8.81145170007313e-19,"up"
"ENSG00000276514.1",0.240263723149273,0.291891952139281,1.16147061268155,0.251312387030933,0.801572598959078,0.846183337921643,"no_change"
"ENSG00000276517.1",50.4222074274294,0.169398817849774,0.106303913562305,1.59353322162019,0.111040621694102,0.157355376652464,"no_change"
"ENSG00000276520.1",1.20777301134715,0.892747409964461,0.413281832137638,2.16014191900684,0.030761684774476,0.048847630749467,"up"
"ENSG00000276521.1",0.525304173389709,0.657699592880339,0.580926334005947,1.13215661673483,0.257568595595214,0.332922425309888,"no_change"
"ENSG00000276523.1",15.8905524149833,-0.24010964347813,0.0981827348938652,-2.44553834987065,0.0144636065603,0.0242836900023225,"down"
"ENSG00000276524.1",2.32333507437237,0.106984704853745,0.160130078135514,0.668111238684379,0.504062588385772,0.589941349929513,"no_change"
"ENSG00000276527.1",2.61189529585575,0.988654721145868,0.283387597780235,3.48870144244126,0.000485372943556104,0.000999721094998255,"up"
"ENSG00000276529.1",96.3892860340194,0.72027386088999,0.12759829667922,5.64485482671251,1.65320688221345e-08,5.27066897166929e-08,"up"
"ENSG00000276531.1",2.91787128026454,0.557431199175158,0.237031486680248,2.3517179383308,0.0186869390868505,0.0307807420525058,"up"
"ENSG00000276532.1",0.20349884417997,0.302768623704733,0.940946779814827,0.321770189557709,0.747626799493349,0.802769535994442,"no_change"
"ENSG00000276533.1",9.87131641212218,0.01798141776823,0.131754603542616,0.136476580588047,0.89144453729461,0.916300836046825,"no_change"
"ENSG00000276535.1",0.257064244079662,0.0979321992907752,0.635184170739109,0.154179218882013,0.877468427189367,0.905288474894434,"no_change"
"ENSG00000276538.1",3.24395570466916,-0.411319286898595,0.195973850992166,-2.09884780452182,0.0358303192232258,0.0561946756289313,"no_change"
"ENSG00000276542.1",1.77071115566128,-1.02351502661473,0.276648768438099,-3.69969124530458,0.000215861922641859,0.000464896661562515,"down"
"ENSG00000276545.1",14.4890729472889,1.05569681465452,0.175408658651376,6.01849887440685,1.76041937898403e-09,6.04249203589353e-09,"up"
"ENSG00000276547.1",287.000845582889,-0.269688243452558,0.162102622914844,-1.66368833892485,0.0961747278230709,0.138148958818451,"no_change"
"ENSG00000276548.1",0.123271265539744,0.0885514320072034,0.839548505036471,0.105475063651452,0.9159988559257,NA,"no_change"
